id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1560927575,AI-induced cultural stagnation is no longer speculation − it’s already happening,,"AI-mediated culture is already being filtered in ways that favor the familiar, the describable and the conventional.",https://theconversation.com/ai-induced-cultural-stagnation-is-no-longer-speculation-its-already-happening-272488,,2026-01-25T11:10:08.189Z,https://images.theconversation.com/files/712518/original/file-20260114-56-t2b0dk.jpg?ixlib=rb-4.1.0&rect=0%2C810%2C5462%2C2731&q=45&auto=format&w=1356&h=668&fit=crop,,false
1560927147,Life’s evil twins—mirror cells—could doom Earth if scientists don’t stop them | Scientific American,,Researchers are close to making “reversed” cells that may wipe us off the planet,https://www.scientificamerican.com/article/lifes-evil-twins-mirror-cells-could-doom-earth-if-scientists-dont-stop-them/,,2026-01-25T11:08:39.982Z,https://static.scientificamerican.com/dam/m/ea923a5a0c018e/original/sa0226Coop01.jpg?m=1767812478.748&w=1200,,false
1560926837,"At CERN, the Large Hadron Collider manages to turn lead into gold and revives alchemy as a byproduct of modern physics",,"The old fantasy of transforming lead into gold is now a reality, made possible by some wildly inefficient physics at the Large Hadron Collider at CERN.",https://eladelantado.com/en/lead-gold-cern/,,2026-01-25T11:07:37.253Z,https://eladelantado.com/en/wp-content/uploads/2026/01/gold-ore-3.jpg,,false
1560926543,Months from failure: tiny flaws may have doomed Antikythera's gears,,"For over a century, this hand-cranked bronze device from ancient Greece modeled the Sun, Moon and eclipses; new simulations suggest early breakdown.",https://www.earth.com/news/months-from-failure-tiny-flaws-may-have-doomed-antikytheras-gears-pr25/,,2026-01-25T11:06:32.362Z,https://cff2.earth.com/uploads/2026/01/17145147/Antikythera-Mechanism_greek-computer_gears-jamming_1m.jpg,,false
1560926470,"It sounds like something out of a science fiction series, but it's real: at just 15 years old, Laurent Simons has already completed a PhD and is now researching how to defeat aging with artificial intelligence",,"At 15, most teenagers are worrying about exams or learning to drive. Belgian researcher Laurent Simons has already defended a PhD in quantum physics at the",https://www.ecoticias.com/en/it-sounds-like-something-out-of-a-science-fiction-series-but-its-real-at-just-15-years-old-laurent-simons-has-already-completed-a-phd-and-is-now-researching-how-to-defeat-aging-with-artificial-in/25972/,,2026-01-25T11:06:13.591Z,https://www.ecoticias.com/en/wp-content/uploads/2026/01/laurent-simons-15-year-old-phd-ai-aging-research-lab.jpg,,false
1560924964,One Extraordinary Photo: AP photographer uses infrared technology as surveillance tool | AP News,,The aim was to show how powerful surveillance technology such as face recognition appears when used on individuals controlled by state agencies.,https://apnews.com/article/2025-invisible-infrared-surveillance-technology-extraordinary-photo,,2026-01-25T11:01:58.816Z,https://dims.apnews.com/dims4/default/28302b2/2147483647/strip/false/crop/5861x3908+0+0/resize/980x653!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F64%2Fd8%2F43068d99993fd1e4c02a030f748d%2Ff4e7fce4ff1d46e2985b74fc6ec4763d,,false
1557235174,Chip startup Neurophos gets $110M to replace electrons with photons and accelerate AI compute - SiliconANGLE,,,https://siliconangle.com/2026/01/22/chip-startup-neurophos-gets-110m-replace-electrons-photons-accelerate-ai-compute/,,2026-01-22T22:37:07.786Z,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2026/01/Screenshot-from-2026-01-15-09-54-09.png,,false
1553451487,First indirect evidence for primordial monsters – CERN Courier,,JWST observations may suggest the existence of extremely massive stars in the early universe.,https://cerncourier.com/first-indirect-evidence-for-primordial-monsters/,,2026-01-20T08:44:35.971Z,https://cerncourier.com/wp-content/uploads/2026/01/CCJanFeb26_NA_monster-feature.jpg,,false
1548646925,Visualizing NBA Player Archetypes: CSE6242,,"This project was completed with: Matthew Chang, Benjamin Lewis, Richard Moss, Paul Suk",https://blog.devgenius.io/visualizing-nba-player-archetypes-cse6242-a6a3dfae51d0,,2026-01-17T00:44:32.813Z,https://miro.medium.com/v2/resize:fit:1013/1*vXTIl77CLDTWjoywi1lBdg.png,,false
1533348151,"Using AI, Mathematicians Find Hidden Glitches in Fluid Equations | Quanta Magazine",,"A $1 million prize awaits anyone who can show where the math of fluid flow breaks down. With specially trained AI systems, researchers have found a slew of new candidates in simpler versions of the problem.",https://www.quantamagazine.org/using-ai-mathematicians-find-hidden-glitches-in-fluid-equations-20260109/,,2026-01-09T22:06:22.784Z,https://www.quantamagazine.org/wp-content/uploads/2026/01/Unstable-Blowup-cr-Samuel-Velasco-Social.jpg,,false
