id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1624046090,🔬Max Welling: Materials Underlie Everything,,"In this episode recorded at NeurIPS 2025, Max Welling traces the intellectual thread connecting quantum gravity, equivariant neural networks, diffusion model...",https://www.youtube.com/watch?v=V7_Ec2WFAWs,,2026-02-28T22:38:49.956Z,https://i.ytimg.com/vi/V7_Ec2WFAWs/maxresdefault.jpg,,false
1624046052,THE IMPACT OF GLOBALFOUNDRIES ACQUISITIONS OF AMF IN SINGAPORE AND INFINLINK IN CAIRO ON PHOTONICS,,"Hello from Sydney. It’s summer here. And we’re kicking off another Optica Global Tour. Over the next few weeks, we’ll be part of global discussions and visit...",https://www.youtube.com/watch?v=HwjXrb4et34,,2026-02-28T22:38:43.504Z,https://i.ytimg.com/vi/HwjXrb4et34/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGEogVShlMA8=&rs=AOn4CLDBeZJOf4b83XkZl_A5AhGuRqSuzQ,,false
1624045969,How Consciousness Emerged: From Single Cells to Complex Minds,,This is the story of how awareness learned to know itself. A journey from the first flicker of sensation in ancient cells to the emergence of minds that can ...,https://www.youtube.com/watch?v=gt7zSykqQpY,,2026-02-28T22:38:30.358Z,https://i.ytimg.com/vi/gt7zSykqQpY/maxresdefault.jpg,,false
1624045857,Is The Brain an Analog Computer? Consciousness as Dynamic Brainwave Organization | Earl Miller,,"For decades, neuroscience treated the brain like a digital machine — storing information in synaptic connections and sustaining activity like a switch flippe...",https://www.youtube.com/watch?v=vZ1B-MvGMgw,,2026-02-28T22:38:12.630Z,https://i.ytimg.com/vi/vZ1B-MvGMgw/maxresdefault.jpg,,false
1624045814,AI Crash Report: The Physics of the Collapse,,"The AI industry is selling a story of infinite scale and inevitable transformation. The laws of thermodynamics, electrical grid physics, and hardware depreci...",https://www.youtube.com/watch?v=PZ0sS41zwo4,,2026-02-28T22:38:04.965Z,https://i.ytimg.com/vi/PZ0sS41zwo4/hqdefault.jpg,,false
1624045781,"Exposing the Impossible Odds of Winning on ""Prediction Markets"" (Polymarket + Kalshi)",,"Polymarket and Kalshi have exploded as the hottest prediction markets, but there's a dark side nobody's talking about. In this video I'll show you how predic...",https://www.youtube.com/watch?v=yLny9UshGpg,,2026-02-28T22:37:58.704Z,https://i.ytimg.com/vi/yLny9UshGpg/maxresdefault.jpg,,false
1624045045,The AI Bubble. Why Smart People are Losing Their Minds,,"""The four most dangerous words in investing are: This time it's different."" — Sir John Templeton.Discover The Freelance Formulahttps://www.brendandell.com/fr...",https://www.youtube.com/watch?v=k2At9npoFJ4,,2026-02-28T22:36:07.330Z,https://i.ytimg.com/vi/k2At9npoFJ4/maxresdefault.jpg,,false
1618035024,ChatGPT Says She's a Certified Genius,,"Meet Ally Baker, a certified genius, according to ChatGPT",https://youtube.com/watch?v=eEbz4GOMf1g&si=DG-U6fklW2GMwDUd,,2026-02-26T02:30:46.833Z,https://i.ytimg.com/vi/eEbz4GOMf1g/maxresdefault.jpg,,false
1613079735,"What is ""neural entropy"" in physics-based diffusion models?",,"🎲 FREE Machine Learning Course:https://compu-flair.com/physics-inspired-ml🚀 Apply to our bootcamp:https://compu-flair.com/bootcampIn this video, Dr. Ardava...",https://youtube.com/watch?v=CJGVsZAMtyI&si=r03KiEY_DgxHfzIH,,2026-02-23T07:44:37.791Z,https://i.ytimg.com/vi/CJGVsZAMtyI/hqdefault.jpg,,false
1612483451,VCs Are Throwing Money At Recent College Grads To Build Prediction Markets,,"After attracting $3.7 billion in new capital and minting young billionaires at Polymarket and Kalshi, prediction market startups are all the rage, especially...",https://www.youtube.com/watch?v=DxmHGCiqcsU,,2026-02-22T19:22:13.313Z,https://i.ytimg.com/vi/DxmHGCiqcsU/maxresdefault.jpg,,false
