id,title,note,excerpt,url,tags,created,cover,highlights,favorite
994544278,How Apple and Companion AI Killed Privacy Without Anyone Noticing,,"W10 - While you fought over encryption, Big Tech pulled off the greatest surveillance sleight-of-hand. Your iPhone isn't just watching—it's redefining privacy itself. And Apple, once privacy's champion, just became its greatest threat.",https://tokenwisdom.ghost.io/how-apple-and-companion-ai-killed-privacy-without-anyone-noticing/,,2025-03-17T16:32:04.215Z,https://tokenwisdom.ghost.io/content/images/size/w1200/2025/03/in-a-stark-black-and-white-illustration-_Cy6g_gEvRpCegUKkdNp9jQ_eidWxBxXRXOxLoKGlUEizQ-1.png,,false.js
993328266,Assembly – Matt von Trott | Blip – Lightyears From Home,,"Motionographer shares inspiring work and important news for the Motion Design, animation and visual effects communities.",https://motionographer.com/quickie/assembly-matt-von-trott-blip-lightyears-from-home/,,2025-03-15T19:38:26.540Z,https://i0.wp.com/motionographer.com/wp-content/uploads/2025/03/474e5e159d01749f7bc721720fc88409.jpg?fit=850%2C478&ssl=1,,false.js
993327549,Something far worse than acid rain now falls from the sky all the time,,"A new threat is here, and scientists say there's no way to stop it, as even remote parts of the world are seeing microplastic rain.",https://bgr.com/science/something-far-worse-than-acid-rain-now-falls-from-the-sky-all-the-time/,,2025-03-15T19:35:29.168Z,https://bgr.com/wp-content/uploads/2022/08/AdobeStock_163966311.jpeg?quality=82&strip=all,,false.js
991776291,Brain cells in a lab dish learn to play Pong — and offer a window onto intelligence,,A dish of brain cells learned to play the 1970s video game Pong. The research could help computers become more intelligent,https://www.npr.org/sections/health-shots/2022/10/14/1128875298/brain-cells-neurons-learn-video-game-pong,,2025-03-13T20:50:31.232Z,https://media.npr.org/assets/img/2022/10/13/dendritic_network_wide-6dc33f33dc39bc35a9480218b22c876cc512edd2.png?s=1400&c=100&f=png,,false.js
991547147,The state of AI: How organizations are rewiring to capture value,,"In this latest analysis, we look at the state of AI in early 2024 and new trends and patterns that are emerging in the wake of growing gen AI adoption.",https://www.mckinsey.com/capabilities/quantumblack/our-insights/the-state-of-ai,,2025-03-13T17:27:08.009Z,https://www.mckinsey.com/~/media/mckinsey/business%20functions/quantumblack/our%20insights/the%20state%20of%20ai/2024/the-state-of-ai-in-early-2024-1721657405-thumb-1536x1536.jpg?mw=677&car=42:25,,false.js
991547002,Meta goes to arbitrator to prevent whistleblower from promoting tell-all book,,An emergency arbitrator ruled that former Meta staffer Sarah Wynn-Williams is prohibited from promoting memoir of her tenure at the social media company.,https://www.cnbc.com/2025/03/12/arbitrator-prohibits-meta-whistleblower-from-promoting-tell-all-book.html,,2025-03-13T17:26:32.072Z,https://image.cnbcfm.com/api/v1/image/108083075-1736265660300-gettyimages-2192275755-AFP_36T94JJ.jpeg?v=1741817156&w=720&h=405,,false.js
990778744,John Gaeta’s Escape AI Launches Alternative Oscars For AI Filmmakers,,"John Gaeta's Escape AI debuts Neo-Cinema and its first AI-driven awards show, redefining filmmaking with AI, game engines, and immersive storytelling.",https://www.forbes.com/sites/charliefink/2025/02/28/john-gaetas-escape-ai-launches-alternative-oscars-for-ai-filmmakers/,,2025-03-12T10:21:40.484Z,https://imageio.forbes.com/specials-images/imageserve/64c954f186c5db07e7c6f9a3/0x0.jpg?format=jpg&height=600&width=1200&fit=bounds,,false.js
989379062,Eerily realistic AI voice demo sparks amazement and discomfort online,,"Sesame’s new AI voice model features uncanny imperfections, and it’s willing to act like an angry boss.",https://arstechnica.com/ai/2025/03/users-report-emotional-bonds-with-startlingly-realistic-ai-voice-demo/,,2025-03-10T16:24:25.601Z,https://cdn.arstechnica.net/wp-content/uploads/2025/03/bluedigitalface1-1152x648.jpg,,false.js
989378170,This Phone Has Swappable Magnetic Camera Lenses,,"A bit like MagSafe, but for camera lenses instead of batteries and mounts.",https://www.howtogeek.com/xiaomi-phone-swappable-camera-lenses/,,2025-03-10T16:23:37.301Z,https://static1.howtogeekimages.com/wordpress/wp-content/uploads/2025/03/xiaomi-mos.jpg,,false.js
989377670,The CEO of Anthropic thinks it may be impossible to warn people about the risks of AI — but he's still going to try,,"Dario Amodei expects people to ""wake up"" to both the risks and rewards of the technology within the next two years.",https://www.businessinsider.com/anthropic-ceo-says-ai-risks-are-being-overlooked-2025-2,,2025-03-10T16:23:13.636Z,https://i.insider.com/67c21a6ab8b41a9673f95c0b?width=1200&format=jpeg,,false.js
