id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1705136874,Mathematics Of The Matrix,,"The Mathematics of the Matrix

What if mathematics is not something we invented, but something the universe is doing.

Physics describes what appears on the screen, while QIH describes the deeper field generating it.

QIH describes a field of phase, frequency, and quantum state vectors projected onto a boundary.

In that field, all states exist in superposition as probability waves moving at the speed of light.

From that perspective, everything is timeless, because emission and observation happen together.

Time appears only when this field is projected onto a boundary that accumulates change.

That boundary behaves like a screen of qubits encoding probability and velocity through orientation.

A single snapshot gives probability and direction, while multiple snapshots create motion and spacetime.

The rate of change becomes curvature, which we experience as gravity.

When information density peaks, superposition collapses into horizon events like black holes.

Hawking radiation emerges as entangled pairs, one inside and one on the boundary.

They reflect each other like a movie in a mirror, preserving information through projection.

These interference patterns become particles, orbitals, and the structure of reality.

Algebra, trigonometry, and calculus describe how these states combine, project, and evolve.

The field acts like the derivative source, while the boundary acts like the integral record.

Newton’s calculus is the pixelated shadow of a deeper spin based calculus where light defines itself.

Only coherent patterns survive, while others cancel through interference.

Microtubules made of tubulin dimers act as biological qubits reading this projection.

Their orientation encodes probability, motion, and curvature into experience.

Everything exists in the non local field, but collapse makes it feel separate.

Like a ripple of light folding into a single scene of sight, sound, and feeling.

Mathematics is not outside reality describing it.

Mathematics is the structure reality uses to render itself.

Physics shows the image, QIH describes the process, and what we experience is the projection unfolding across space and time.

👉 To support my research, consider subscribing here
https://www.facebook.com/100063489523265/subscribe/

👉 Fine Art Prints and Originals
https://fineartamerica.com/profiles/jason-padgett IP TM © 2026",https://www.youtube.com/watch?v=QJdDw6ea5Fg,,2026-05-04T01:27:50.450Z,https://i.ytimg.com/vi/QJdDw6ea5Fg/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGD8gVihyMA8=&rs=AOn4CLCwaMyjQcppWPaoKrg7QUHwxTpxbg,,false
1704943456,Anti-Algorithmic Social Media Apps Are Growing,,"Some social media apps are going back to the old internet ways, before hyper-addictive algorithms ruled our screens. And they’re growing. Is this wave of pop...",https://www.youtube.com/watch?v=BxEP1InygzE&t=102s,,2026-05-03T23:04:58.991Z,https://i.ytimg.com/vi/BxEP1InygzE/maxresdefault.jpg,,false
1704942316,Why life looks so ugly now,,"If you’re ready to level up your AI leadership skills, head to https://masterclass.yt.link/qjcEntl to get 15% off the Lead with AI Certificate from MasterCla...",https://www.youtube.com/watch?v=68hXkK7dVN0&t=120s,,2026-05-03T23:00:44.638Z,https://i.ytimg.com/vi/68hXkK7dVN0/maxresdefault.jpg,,false
1704896372,The Reverse Elephant: My Plenary at Mind at Large,,"Why can't local agreement scale to global truth? At the Mind at Large consciousness conference, hosted by the Center for Process Studies, I make the case usi...",https://www.youtube.com/watch?v=q2Zgp2EhSk8&t=1098s,,2026-05-03T21:56:49.464Z,https://i.ytimg.com/vi/q2Zgp2EhSk8/maxresdefault.jpg,,false
1704896054,Every Single Number Does This. We Don't Know Why.,,"Pick any real number. Take its continued fraction. Take the geometric mean of the coefficients. For almost every real number on the line, that mean converges...",https://www.youtube.com/watch?v=UcsyXiNjaEk,,2026-05-03T21:56:33.564Z,https://i.ytimg.com/vi/UcsyXiNjaEk/maxresdefault.jpg,,false
1704894336,Smart Dust and Human Chattel,,"https://gregreese.substack.com/

https://reesereport.com/#donate",https://www.youtube.com/watch?v=bGGImrTsclw,,2026-05-03T21:54:59.575Z,https://i.ytimg.com/vi/bGGImrTsclw/maxresdefault.jpg,,false
1704870325,Harvard Just Caught AI Lying to Every Executive in America,,"📩 What 10,000 readers from Coinbase, HP, and Johns Hopkins read every week → brendandell.com(Free to subscribe)_______________A new study from the Harvard B...",https://www.youtube.com/watch?v=pd1Km6bT104,,2026-05-03T21:38:48.401Z,https://i.ytimg.com/vi/pd1Km6bT104/maxresdefault.jpg,,false
1704869747,The Concept So Much of Modern Math is Built On | Compactness,,Go to https://brilliant.org/Morphocular to get started learning STEM for free. The first 200 people get 20% off an annual premium subscription.Compactness is...,https://www.youtube.com/watch?v=td7Nz9ATyWY&t=13s,,2026-05-03T21:38:39.048Z,https://i.ytimg.com/vi/td7Nz9ATyWY/maxresdefault.jpg,,false
1704868839,they're all out of data.,,We've been looking at this all wrong.Become a member to gain access to the member only video library: https://www.youtube.com/channel/UCAwT-7B6StW_xzXPku6v7M...,https://www.youtube.com/watch?v=7tnwGolP9xE&t=3s,,2026-05-03T21:37:54.329Z,https://i.ytimg.com/vi/7tnwGolP9xE/maxresdefault.jpg,,false
1704867651,Re-Bicameralization of the Mind: AI-Human Cybernetic Loops (Julian Jaynes),,"Support my work on Patreon: https://www.patreon.com/cw/thepast33yrs Or, become a Channel Member on Youtube. In his 1976 book, “The Origin of Consciousness in...",https://www.youtube.com/watch?v=5xG_2D0WaPc,,2026-05-03T21:37:30.491Z,https://i.ytimg.com/vi/5xG_2D0WaPc/maxresdefault.jpg,,false
